distance_integrated_m,speed_reconstructed_kmh,lap_time_s,distance_official_length_scaled_m,drs_on,kers_active,kers_bar_fraction_visual
2701,214.192451155463,50.0602483718488,2738.44705905319,1,1,0.58695652173913
2702,214.696652836135,50.0770550945378,2739.46092319945,1,1,0.58695652173913
2703,215.198621344012,50.0937873781337,2740.47478734571,1,1,0.58695652173913
2704,215.700014101672,50.1105004700557,2741.48865149198,1,1,0.58695652173913
2705,216.266808348709,50.1271702087177,2742.50251563824,1,1,0.58695652173913
2706,216.931014990776,50.1437753747694,2743.5163797845,1,1,0.58695652173913
2707,217.595221632842,50.1603805408211,2744.53024393076,1,1,0.58695652173913
2708,218.254597298535,50.1768649324634,2745.54410807702,1,1,0.58695652173913
2709,218.913937957876,50.1933484489469,2746.55797222329,1,1,0.58695652173913
2710,219.524317089112,50.209766202546,2747.57183636955,1,1,0.58695652173913
2711,220.097174556718,50.2261335587634,2748.58570051581,1,1,0.58695652173913
2712,220.65968823463,50.242489607821,2749.59956466207,1,1,0.58695652173913
2713,221.147934165914,50.2587644721971,2750.61342880833,1,1,0.58695652173913
2714,221.636180097197,50.2750393365733,2751.62729295459,1,1,0.58695652173913
2715,222.122675528328,50.2912558509443,2752.64115710086,1,1,0.58695652173913
2716,222.608287039119,50.307442901304,2753.65502124712,1,1,0.58695652173913
2717,223.06231882274,50.323615941137,2754.66888539338,1,1,0.58695652173913
2718,223.384610675918,50.3397305337959,2755.68274953964,1,1,0.58695652173913
2719,223.706902529096,50.3558451264548,2756.6966136859,1,1,0.58695652173913
2720,224.028376561106,50.3719188280553,2757.71047783217,1,1,0.58695652173913
2721,224.349518398751,50.3879759199376,2758.72434197843,1,1,0.58695652173913
2722,224.68799169629,50.4040196678516,2759.73820612469,1,1,0.58695652173913
2723,225.08790282715,50.420016113086,2760.75207027095,1,1,0.58695652173913
2724,225.487813958009,50.4360125583204,2761.76593441721,1,1,0.58695652173913
2725,225.943514754642,50.4519504918214,2762.77979856347,1,1,0.58695652173913
2726,226.420968335544,50.4678656111848,2763.79366270974,1,1,0.58695652173913
2727,226.897902539578,50.4837634179859,2764.807526856,1,1,0.58695652173913
2728,227.372836576517,50.4995945525506,2765.82139100226,1,1,0.58695652173913
2729,227.847770613457,50.5154256871152,2766.83525514852,1,1,0.58695652173913
2730,228.32101066273,50.5312003554243,2767.84911929478,1,1,0.58695652173913
2731,228.793451607612,50.5469483869204,2768.86298344105,1,1,0.58695652173913
2732,229.265548466058,50.5626849488686,2769.87684758731,1,1,0.58695652173913
2733,229.735522356397,50.5783507452132,2770.89071173357,1,1,0.58695652173913
2734,230.205496246736,50.5940165415579,2771.90457587983,1,1,0.58695652173913
2735,230.674039123377,50.6096346374459,2772.91844002609,1,1,0.58695652173913
2736,231.141571590909,50.6252190530303,2773.93230417236,1,1,0.58695652173913
2737,231.609057009044,50.6408019003015,2774.94616831862,1,1,0.58695652173913
2738,232.074173288114,50.6563057762705,2775.96003246488,1,1,0.58695652173913
2739,232.539289567184,50.6718096522394,2776.97389661114,1,1,0.58695652173913
2740,233.003354916453,50.6872784972151,2777.9877607574,1,1,0.57222065822804
2741,233.466079852185,50.7027026617395,2779.00162490366,1,1,0.538689865783682
2742,233.928804787918,50.7181268262639,2780.01548904993,1,1,0.505159073339355
2743,234.389527014067,50.7334842338022,2781.02935319619,1,1,0.5
2744,234.849885070333,50.7488295023444,2782.04321734245,1,1,0.5
2745,235.309682092876,50.7641560697625,2783.05708148871,1,1,0.5
2746,235.767697360051,50.779423245335,2784.07094563497,1,1,0.5
2747,236.225712627227,50.7946904209076,2785.08480978123,1,1,0.5
2748,236.635292387635,50.8099116955054,2786.0986739275,1,1,0.5
2749,237.01511935535,50.825104774214,2787.11253807376,1,1,0.5
2750,237.394946323064,50.8402978529226,2788.12640222002,1,1,0.5
2751,237.69874695122,50.855437347561,2789.14026636628,1,1,0.5
2752,238.001522392767,50.8705761196384,2790.15413051254,1,1,0.5
2753,238.303948134954,50.8856974067477,2791.16799465881,1,1,0.5
2754,238.605708403185,50.9007854201593,2792.18185880507,1,1,0.5
2755,238.907468671417,50.9158734335708,2793.19572295133,1,1,0.5
2756,239.312533545493,50.9309177848498,2794.20958709759,1,1,0.5
2757,239.763284797579,50.945942826586,2795.22345124385,1,1,0.5
2758,240.213966102575,50.9609655367525,2796.23731539012,1,1,0.5
2759,240.662471085964,50.9759157028654,2797.25117953638,1,1,0.5
2760,241.110976069352,50.9908658689784,2798.26504368264,1,1,0.5
2761,241.558690237604,51.0057896745868,2799.2789078289,1,1,0.5
2762,242.004971229339,51.0206657076446,2800.29277197516,1,1,0.5
2763,242.451252221075,51.0355417407025,2801.30663612142,1,1,0.5
2764,242.8960651213,51.0503688373766,2802.32050026769,1,1,0.5
2765,243.340144068668,51.0651714689556,2803.33436441395,1,1,0.5
2766,243.784223016036,51.0799741005345,2804.34822856021,1,1,0.5
2767,244.226199007774,51.0947066335925,2805.36209270647,1,1,0.5
2768,244.668097534779,51.1094365844926,2806.37595685273,1,1,0.5
2769,245.109458621743,51.1241486207248,2807.389820999,1,1,0.5
2770,245.549198035424,51.1388066011808,2808.40368514526,1,1,0.5
2771,245.988937449104,51.1534645816368,2809.41754929152,1,1,0.5
2772,246.427564981767,51.1680854993922,2810.43141343778,1,1,0.5
2773,246.865166278363,51.1826722092788,2811.44527758404,1,1,0.5
2774,247.30276757496,51.1972589191653,2812.4591417303,1,1,0.5
2775,247.682325191571,51.2117930076628,2813.47300587657,1,1,0.5
2776,248.045301598105,51.2263120639242,2814.48687002283,1,0,0.5
2777,248.406599778939,51.2408299889469,2815.50073416909,1,0,0.5
2778,248.695988846463,51.2552994423232,2816.51459831535,1,0,0.5
2779,248.985377913987,51.2697688956994,2817.52846246161,1,0,0.5
2780,249.27452734375,51.2842263671875,2818.54232660788,1,0,0.5
2781,249.562988882212,51.2986494441106,2819.55619075414,1,0,0.5
2782,249.851450420673,51.3130725210337,2820.5700549004,1,0,0.5
2783,250.13946495607,51.3274732478035,2821.58391904666,1,0,0.5
2784,250.427004892173,51.3418502446086,2822.59778319292,1,0,0.5
2785,250.714544828275,51.3562272414137,2823.61164733918,1,0,0.5
2786,251.001441182325,51.3705720591162,2824.62551148545,1,0,0.5
2787,251.288065386147,51.3849032693073,2825.63937563171,1,0,0.5
2788,251.574689589968,51.3992344794984,2826.65323977797,1,0,0.5
2789,251.860484226191,51.4135242113095,2827.66710392423,1,0,0.5
2790,252.146198511905,51.4278099255952,2828.68096807049,1,0,0.5
2791,252.431811807753,51.4420905903877,2829.69483221676,1,0,0.5
2792,252.716621934336,51.4563310967168,2830.70869636302,1,0,0.5
2793,253.001432060918,51.4705716030459,2831.72256050928,1,0,0.5
2794,253.285970130126,51.4847985065063,2832.73642465554,1,0,0.5
2795,253.569881802051,51.4989940901025,2833.7502888018,1,0,0.5
2796,253.853793473975,51.5131896736987,2834.76415294806,1,0,0.5
2797,254.137272110849,51.5273636055425,2835.77801709433,1,0,0.5
2798,254.420290978774,51.5415145489387,2836.79188124059,1,0,0.5
2799,254.703309846698,51.5556654923349,2837.80574538685,1,0,0.5
2800,254.985744612069,51.5697872306035,2838.81960953311,1,0,0.5
2801,255.267876273511,51.5838938136756,2839.83347367937,1,0,0.5
2802,255.550007934953,51.5980003967477,2840.84733782564,1,0,0.5
2803,255.773594525298,51.6120729683532,2841.8612019719,1,0,0.5
2804,255.984573232077,51.6261382154718,2842.87506611816,1,0,0.5
2805,256.195551938855,51.6402034625904,2843.88893026442,1,0,0.5
2806,256.337445446568,51.6542445446568,2844.90279441068,1,0,0.5
2807,256.477851062793,51.6682851062793,2845.91665855694,1,0,0.5
2808,256.618228241823,51.6823228241823,2846.93052270321,1,0,0.5
2809,256.75841515771,51.696341515771,2847.94438684947,1,0,0.5
2810,256.898602073598,51.7103602073598,2848.95825099573,1,0,0.5
2811,257.077397144522,51.7243698572261,2849.97211514199,1,0,0.5
2812,257.357117424243,51.7383558712121,2850.98597928825,1,0,0.5
2813,257.636837703963,51.7523418851981,2851.99984343452,1,0,0.5
2814,257.916196843532,51.7663098421766,2853.01370758078,1,0,0.5
2815,258.195050445391,51.7802525222696,2854.02757172704,1,0,0.5
2816,258.473904047251,51.7941952023625,2855.0414358733,1,0,0.5
2817,258.752285810811,51.8081142905406,2856.05530001956,1,0,0.5
2818,259.030278088803,51.8220139044402,2857.06916416582,1,0,0.5
2819,259.308270366796,51.8359135183398,2858.08302831209,1,0,0.5
2820,259.58568908776,51.849784454388,2859.09689245835,1,0,0.5
2821,259.862825346421,51.863641267321,2860.11075660461,1,0,0.5
2822,260.139961605081,51.877498080254,2861.12462075087,1,0,0.5
2823,260.416431408289,51.8913215704144,2862.13848489713,1,0,0.5
2824,260.6927169033,51.905135845165,2863.1523490434,1,0,0.5
2825,260.969002398312,51.9189501199156,2864.16621318966,1,0,0.5
2826,261.24453720352,51.932726860176,2865.18007733592,1,0,0.5
2827,261.519977142311,51.9464988571155,2866.19394148218,1,0,0.5
2828,261.795417081102,51.9602708540551,2867.20780562844,1,0,0.5
2829,262.070030606407,51.9740015303204,2868.2216697747,1,0,0.5
2830,262.344630148742,51.9877315074371,2869.23553392097,1,0,0.5
2831,262.619171197719,52.0014585598859,2870.24939806723,1,0,0.5
2832,262.892935456274,52.0151467728137,2871.26326221349,1,0,0.5
2833,263.166699714829,52.0288349857415,2872.27712635975,1,0,0.5
2834,263.44034126232,52.042517063116,2873.29099050601,1,0,0.5
2835,263.71327530326,52.056163765163,2874.30485465228,1,0,0.5
2836,263.9862093442,52.06981046721,2875.31871879854,1,0,0.5
2837,264.258964569161,52.0834482284581,2876.3325829448,1,0,0.5
2838,264.531073412699,52.0970536706349,2877.34644709106,1,0,0.5
2839,264.803182256236,52.1106591128118,2878.36031123732,1,0,0.5
2840,265.037560378959,52.1242560378959,2879.37417538358,1,0,0.5
2841,265.173306985294,52.1378306985294,2880.38803952985,1,0,0.5
2842,265.309053591629,52.1514053591629,2881.40190367611,1,0,0.5
2843,265.444732727786,52.1649732727786,2882.41576782237,1,0,0.5
2844,265.580274896461,52.1785274896461,2883.42963196863,1,0,0.5
2845,265.715817065136,52.1920817065136,2884.44349611489,1,0,0.5
2846,265.876908546326,52.2056272364217,2885.45736026116,1,0,0.5
2847,266.079877912986,52.2191585275324,2886.47122440742,1,0,0.5
2848,266.282847279647,52.2326898186431,2887.48508855368,1,0,0.5
2849,266.514100543478,52.2462050271739,2888.49895269994,1,0,0.5
2850,266.783965610945,52.2596982805472,2889.5128168462,1,0,0.5
2851,267.053830678411,52.2731915339206,2890.52668099247,1,0,0.5
2852,267.323325952915,52.2866662976458,2891.54054513873,1,0,0.5
2853,267.592384248879,52.300119212444,2892.55440928499,1,0,0.5
2854,267.861442544843,52.3135721272422,2893.56827343125,1,0,0.5
2855,268.065104446309,52.3270104446309,2894.58213757751,1,0,0.5
2856,268.199332634228,52.3404332634228,2895.59600172377,1,0,0.5
2857,268.333560822148,52.3538560822148,2896.60986587004,1,0,0.5
2858,268.467688058451,52.3672688058451,2897.6237300163,1,0,0.5
2859,268.601716353314,52.3806716353314,2898.63759416256,1,0,0.5
2860,268.735744648176,52.3940744648176,2899.65145830882,1,0,0.5
2861,268.904484366289,52.4074656244193,2900.66532245508,1,0,0.5
2862,269.10519055473,52.420846036982,2901.67918660135,1,0,0.5
2863,269.305896743171,52.4342264495447,2902.69305074761,1,0,0.5
2864,269.541742123796,52.4475871061898,2903.70691489387,1,0,0.5
2865,269.808606467754,52.4609303233877,2904.72077904013,1,0,0.5
2866,270.075470811713,52.4742735405856,2905.73464318639,1,0,0.5
2867,270.341914356985,52.4875957178492,2906.74850733265,1,0,0.5
2868,270.607989745011,52.5008994872506,2907.76237147892,1,0,0.5
2869,270.874065133038,52.5142032566519,2908.77623562518,1,0,0.5
2870,271.139727431835,52.5274863715918,2909.79009977144,1,0,0.5
2871,271.405018515107,52.5407509257553,2910.8039639177,1,0,0.5
2872,271.670309598379,52.5540154799189,2911.81782806396,1,0,0.5
2873,271.935202149155,52.5672601074578,2912.83169221022,1,0,0.5
2874,272.19971353784,52.580485676892,2913.84555635649,1,0,0.5
2875,272.464224926525,52.5937112463262,2914.85942050275,1,0,0.5
2876,272.69628693442,52.6069191289614,2915.87328464901,1,0,0.5
2877,272.894125366368,52.6201083577578,2916.88714879527,1,0,0.5
2878,273.091963798315,52.6332975865543,2917.90101294153,1,0,0.5
2879,273.259769614119,52.6464769614119,2918.9148770878,1,0,0.5
2880,273.391444815289,52.6596444815289,2919.92874123406,1,0,0.5
2881,273.523120016459,52.672812001646,2920.94260538032,1,0,0.5
2882,273.65471516618,52.685971516618,2921.95646952658,1,0,0.5
2883,273.786198000365,52.6991198000365,2922.97033367284,1,0,0.5
2884,273.917680834551,52.7122680834551,2923.98419781911,1,0,0.5
2885,274.098112336006,52.7254056168003,2924.99806196537,1,0,0.5
2886,274.36050300656,52.738525150328,2926.01192611163,1,0,0.5
2887,274.622893677114,52.7516446838557,2927.02579025789,1,0,0.5
2888,274.885036428052,52.7647518214026,2928.03965440415,1,0,0.5
2889,275.146664335029,52.7778332167515,2929.05351855041,1,0,0.5
2890,275.408292242006,52.7909146121003,2930.06738269668,1,0,0.5
2891,275.652297585613,52.8039865057076,2931.08124684294,1,0,0.5
2892,275.847985210183,52.8170323473455,2932.0951109892,1,0,0.5
2893,276.043672834753,52.8300781889835,2933.10897513546,1,0,0.5
2894,276.226197585022,52.8431197585022,2934.12283928172,1,0,0.5
2895,276.356443605282,52.8561443605282,2935.13670342799,1,0,0.5
2896,276.486689625543,52.8691689625543,2936.15056757425,1,0,0.5
2897,276.616911172327,52.8821911172327,2937.16443172051,1,0,0.5
2898,276.746968975795,52.8951968975795,2938.17829586677,1,0,0.5
2899,276.877026779263,52.9082026779263,2939.19216001303,1,0,0.5
2900,277.014138518385,52.9212069259193,2940.20602415929,1,0,0.5
2901,277.273691510454,52.9341845755227,2941.21988830556,1,0,0.5
2902,277.533244502524,52.9471622251262,2942.23375245182,1,0,0.5
2903,277.792797494593,52.9601398747296,2943.24761659808,1,0,0.5
2904,278.051624820273,52.9730812410137,2944.26148074434,1,0,0.503418815492852
2905,278.31043143422,52.986021571711,2945.2753448906,1,0,0.506935209704076
2906,278.569238048167,52.9989619024083,2946.28920903687,1,0,0.510451603915297
2907,278.770573646711,53.0118715764474,2947.30307318313,1,0,0.510869565217391
2908,278.964156726116,53.0247771150744,2948.31693732939,1,0,0.510869565217391
2909,279.157739805521,53.0376826537014,2949.33080147565,1,0,0.510869565217391
2910,279.30071944345,53.050571944345,2950.34466562191,1,0,0.510869565217391
2911,279.429566973873,53.0634566973873,2951.35852976817,1,0,0.510869565217391
2912,279.558414504295,53.0763414504295,2952.37239391444,1,0,0.510869565217391
2913,279.687137285561,53.0892137285561,2953.3862580607,1,0,0.510869565217391
2914,279.815800616512,53.1020800616512,2954.40012220696,1,0,0.510869565217391
2915,279.944463947462,53.1149463947463,2955.41398635322,1,0,0.510869565217391
2916,280.073022885439,53.1278022885439,2956.42785049948,1,0,0.510869565217391
2917,280.201502542826,53.1406502542827,2957.44171464575,1,0,0.510869565217391
2918,280.329982200214,53.1534982200214,2958.45557879201,1,0,0.510869565217391
2919,280.458378519244,53.1663378519245,2959.46944293827,1,0,0.510869565217391
2920,280.586675026728,53.1791675026728,2960.48330708453,1,0,0.510869565217391
2921,280.714971534212,53.1919971534212,2961.49717123079,1,0,0.510869565217391
2922,280.843206450178,53.2048206450178,2962.51103537705,1,0,0.510869565217391
2923,280.971320329181,53.2176320329182,2963.52489952332,1,0,0.510869565217391
2924,281.099434208185,53.2304434208185,2964.53876366958,1,0,0.510869565217391
2925,281.227508928571,53.2432508928571,2965.55262781584,1,0,0.510869565217391
2926,281.355440698294,53.2560440698294,2966.5664919621,1,0,0.510869565217391
2927,281.483372468017,53.2688372468017,2967.58035610836,1,0,0.510869565217391
2928,281.61128819198,53.281628819198,2968.59422025463,1,0,0.510869565217391
2929,281.739038369411,53.2944038369411,2969.60808440089,1,0,0.510869565217391
2930,281.866788546842,53.3071788546842,2970.62194854715,1,0,0.510869565217391
2931,281.994538724273,53.3199538724273,2971.63581269341,1,0,0.510869565217391
2932,282.152617415855,53.3327093932684,2972.64967683967,1,0,0.510869565217391
2933,282.312050542515,53.3454640434013,2973.66354098593,1,0,0.510869565217391
2934,282.471483669176,53.3582186935341,2974.6774051322,1,0,0.510869565217391
2935,282.630685289567,53.3709548231653,2975.69126927846,1,0,0.510869565217391
2936,282.789836483201,53.3836869186561,2976.70513342472,1,0,0.510869565217391
2937,282.948987676835,53.3964190141468,2977.71899757098,1,0,0.510869565217391
2938,283.107947981024,53.4091358384819,2978.73286171724,1,0,0.510869565217391
2939,283.266818236982,53.4218454589585,2979.74672586351,1,0,0.510869565217391
2940,283.425688492939,53.4345550794351,2980.76059000977,1,0,0.510869565217391
2941,283.584409746696,53.4472527797357,2981.77445415603,1,0,0.510869565217391
2942,283.743000055066,53.4599400044053,2982.78831830229,1,0,0.510869565217391
2943,283.901590363436,53.4726272290749,2983.80218244855,1,0,0.510869565217391
2944,284.034341409,53.4853077972599,2984.81604659481,1,0,0.510869565217391
2945,284.124839146556,53.4979774805178,2985.82991074108,1,0,0.510869565217391
2946,284.215336884113,53.5106471637758,2986.84377488734,1,0,0.510869565217391
2947,284.305814410382,53.5233140174535,2987.8576390336,1,0,0.510869565217391
2948,284.396221241121,53.5359709737569,2988.87150317986,1,0,0.510869565217391
2949,284.486628071859,53.5486279300603,2989.88536732612,1,0,0.510869565217391
2950,284.577029276575,53.5612840987205,2990.89923147239,1,0,0.510869565217391
2951,284.667345382947,53.5739283536126,2991.91309561865,1,0,0.510869565217391
2952,284.75766148932,53.5865726085048,2992.92695976491,1,0,0.510869565217391
2953,284.847977595692,53.5992168633969,2993.94082391117,1,0,0.510869565217391
2954,284.978731856463,53.6118483066032,2994.95468805743,1,0,0.510869565217391
2955,285.11405324476,53.6244783028443,2995.96855220369,1,0,0.510869565217391
2956,285.249374633057,53.6371082990853,2996.98241634996,1,0,0.510869565217391
2957,285.417442355106,53.6497209648574,2997.99628049622,1,0,0.510869565217391
2958,285.597532400129,53.662327268009,2999.01014464248,1,0,0.510869565217391
2959,285.777622445151,53.6749335711606,3000.02400878874,1,0,0.510869565217391
2960,285.957511652165,53.6875258156515,3001.037872935,1,0,0.510869565217391
2961,286.137242056558,53.7001069439591,3002.05173708127,1,0,0.510869565217391
2962,286.316972460951,53.7126880722666,3003.06560122753,1,0,0.510869565217391
2963,286.496567077728,53.725259695441,3004.07946537379,1,0,0.510869565217391
2964,286.675939275037,53.7378157492526,3005.09332952005,1,0,0.510869565217391
2965,286.855311472347,53.7503718030643,3006.10719366631,1,0,0.510869565217391
2966,287.015152399869,53.7629243839791,3007.12105781257,1,0,0.510869565217391
2967,287.093515482151,53.7754624771441,3008.13492195884,1,0,0.510869565217391
2968,287.171878564432,53.7880005703091,3009.1487861051,1,0,0.510869565217391
2969,287.250241436494,53.8005386298391,3010.16265025136,1,0,0.510869565217391
2970,287.328536347325,53.813065815572,3011.17651439762,1,0,0.510869565217391
2971,287.406831258156,53.8255930013049,3012.19037854388,0,0,0.510869565217391
2972,287.485126168986,53.8381201870378,3013.20424269015,0,0,0.510869565217391
2973,287.56336595502,53.8506385528031,3014.21810683641,0,0,0.510869565217391
2974,287.641592812907,53.8631548500652,3015.23197098267,0,0,0.510869565217391
2975,287.719819670795,53.8756711473273,3016.24583512893,0,0,0.510869565217391
2976,287.798004803517,53.8881807685627,3017.25969927519,0,0,0.510869565217391
2977,287.876163726661,53.9006861962657,3018.27356342146,0,0,0.510869565217391
2978,287.954322649805,53.9131916239687,3019.28742756772,0,0,0.510869565217391
2979,288.051911910132,53.9256911910132,3020.30129171398,0,0,0.510869565217391
2980,288.176825164816,53.9381825164816,3021.31515586024,0,0,0.510869565217391
2981,288.3017384195,53.95067384195,3022.3290200065,0,0,0.510869565217391
2982,288.426614734927,53.9631614734927,3023.34288415276,0,0,0.510869565217391
2983,288.551354859667,53.9756354859667,3024.35674829903,0,0,0.510869565217391
2984,288.676094984407,53.9881094984407,3025.37061244529,0,0,0.510869565217391
2985,288.800833953287,54.0005833953287,3026.38447659155,0,0,0.510869565217391
2986,288.925401427336,54.0130401427336,3027.39834073781,0,0,0.510869565217391
2987,289.049968901384,54.0254968901384,3028.41220488407,0,0,0.510869565217391
2988,289.174536375432,54.0379536375433,3029.42606903033,0,0,0.510869565217391
2989,289.298966871113,54.0503966871113,3030.4399331766,0,0,0.510869565217391
2990,289.423362171735,54.0628362171735,3031.45379732286,0,0,0.510869565217391
2991,289.547757472357,54.0752757472357,3032.46766146912,0,0,0.510869565217391
2992,289.67205318323,54.087705318323,3033.48152561538,0,0,0.510869565217391
2993,289.796276785714,54.1001276785714,3034.49538976164,0,0,0.510869565217391
2994,289.920500388199,54.1125500388199,3035.50925390791,0,0,0.510869565217391
2995,289.910490245166,54.1249754877417,3036.52311805417,0,0,0.510869565217391
2996,289.661871460635,54.1374064269682,3037.53698220043,0,0,0.510869565217391
2997,289.413252676105,54.1498373661948,3038.55084634669,0,0,0.510869565217391
2998,289.164535924516,54.1622732037742,3039.56471049295,0,0,0.510869565217391
2999,288.915228445291,54.1747385777355,3040.57857463922,0,0,0.510869565217391
3000,288.665920966067,54.1872039516967,3041.59243878548,0,0,0.510869565217391
3001,288.416613486842,54.1996693256579,3042.60630293174,0,0,0.510869565217391
3002,287.230048311282,54.2121995168872,3043.620167078,0,0,0.510869565217391
3003,285.976566417132,54.2247343358287,3044.63403122426,0,0,0.510869565217391
3004,284.723084522982,54.2372691547702,3045.64789537052,0,0,0.510869565217391
3005,282.687114583336,54.2500160300926,3046.66175951679,0,0,0.510869565217391
3006,280.379422275644,54.2628365429131,3047.67562366305,0,0,0.510869565217391
3007,278.071729967951,54.2756570557336,3048.68948780931,0,0,0.510869565217391
3008,275.726249177634,54.2886875045687,3049.70335195557,0,0,0.508644699845463
3009,273.357828125002,54.3018453993055,3050.71721610183,0,0,0.505069184971332
3010,270.989407072371,54.3150032940424,3051.7310802481,0,0,0.501493670097177
3011,268.583715371624,54.3283682479354,3052.74494439436,0,0,0.5
3012,266.151282939191,54.3418817614489,3053.75880854062,0,0,0.5
3013,263.718850506759,54.3553952749625,3054.77267268688,0,0,0.5
3014,261.244374131946,54.3691423659336,3055.78653683314,0,0,0.5
3015,258.744374131946,54.3830312548225,3056.8004009794,0,0,0.5
3016,256.244374131945,54.3969201437114,3057.81426512567,0,0,0.5
3017,253.85145069899,54.411097268491,3058.82812927193,0,0,0.5
3018,251.495710068413,54.4253744844339,3059.84199341819,0,0,0.5
3019,249.139969437835,54.4396517003768,3060.85585756445,0,0,0.5
3020,246.935304115854,54.4542646392276,3061.86972171071,0,0,0.5
3021,244.740182164634,54.4688987855691,3062.88358585698,0,0,0.5
3022,242.53368671875,54.4836087552083,3063.89745000324,0,0,0.5
3023,240.28368671875,54.4986087552083,3064.9113141495,0,0,0.5
3024,238.03368671875,54.5136087552083,3065.92517829576,0,0,0.5
3025,235.836660226302,54.5288095698121,3066.93904244202,0,0,0.5
3026,233.684653394535,54.5441810471819,3067.95290658828,0,0,0.5
3027,231.532646562767,54.5595525245517,3068.96677073455,0,0,0.5
3028,229.331171587927,54.5752773458005,3069.98063488081,0,0,0.5
3029,227.126447178478,54.5910253772966,3070.99449902707,0,0,0.5
3030,224.867303515363,54.6069323895492,3072.00836317333,0,0,0.5
3031,222.525971378113,54.6230795077372,3073.02222731959,0,0,0.5
3032,220.184639240863,54.6392266259251,3074.03609146586,0,0,0.5
3033,217.707764112905,54.6557815725806,3075.04995561212,0,0,0.5
3034,215.219284850233,54.6723714343318,3076.06381975838,0,0,0.5
3035,212.694714751187,54.6892019016588,3077.07768390464,0,0,0.5
3036,210.135473045026,54.7062635130332,3078.0915480509,0,0,0.5
3037,207.681384171528,54.7233965075316,3079.10541219716,0,0,0.5
3038,205.757185920799,54.7408892189018,3080.11927634343,0,0,0.5
3039,203.83298767007,54.7583819302721,3081.13314048969,0,0,0.5
3040,201.871841422545,54.7762105325223,3082.14700463595,0,0,0.5
3041,199.905605076964,54.7940854083913,3083.16086878221,0,0,0.5
3042,197.852289191422,54.8122192244224,3084.17473292847,0,0,0.5
3043,195.75023283194,54.8304979753744,3085.18859707474,0,0,0.5
3044,193.582246878255,54.8489812760145,3086.202461221,0,0,0.5
3045,191.334588189389,54.8677117650884,3087.21632536726,0,0,0.5
3046,189.068665154752,54.8865944570437,3088.23018951352,0,0,0.5
3047,186.763435699042,54.905804702508,3089.24405365978,0,0,0.5
3048,184.34986731614,54.9251438048847,3090.25791780604,0,0,0.5
3049,181.583676317237,54.9449023120197,3091.27178195231,0,0,0.5
3050,178.7990137316,54.96479275906,3092.28564609857,0,0,0.5
3051,175.945106596832,54.9851778100226,3093.29951024483,0,0,0.5
3052,173.146990030678,55.0057240797546,3094.31337439109,0,0,0.5
3053,170.517717462756,55.026758260298,3095.32723853735,0,0,0.5
3054,167.975923544421,55.0479916041416,3096.34110268362,0,0,0.5
3055,165.59897276411,55.069600247599,3097.35496682988,0,0,0.5
3056,163.190066969795,55.0914993911837,3098.36883097614,0,0,0.5
3057,160.748636636873,55.1136942123921,3099.3826951224,0,0,0.5
3058,158.898315967847,55.1362383433165,3100.39655926866,0,0,0.5
3059,157.309413067468,55.158936956179,3101.41042341492,0,0,0.5
3060,155.693921132865,55.1820154123877,3102.42428756119,0,0,0.5
3061,154.046893796995,55.2052080827067,3103.43815170745,0,0,0.5
3062,152.281611024847,55.2287451863354,3104.45201585371,0,0,0.5
3063,150.437596128173,55.2525300483978,3105.46587999997,0,0,0.503269034890705
3064,148.515032710283,55.2765620911215,3106.47974414623,0,0,0.509799481283017
3065,146.557379945432,55.3010327506821,3107.4936082925,0,0,0.510869565217391
3066,144.636301619082,55.325695691156,3108.50747243876,0,0,0.510869565217391
3067,142.881426967271,55.350765329039,3109.52133658502,0,0,0.510869565217391
3068,141.105205344461,55.3761399236506,3110.53520073128,0,0,0.510869565217391
3069,139.326096488053,55.4017317251991,3111.54906487754,0,0,0.510869565217391
3070,137.762012490949,55.4277997918175,3112.5629290238,0,0,0.510869565217391
3071,136.321286305148,55.454074273897,3113.57679317007,0,0,0.510869565217391
3072,134.99772341418,55.4805455317164,3114.59065731633,0,0,0.510869565217391
3073,133.65443983209,55.5074112033582,3115.60452146259,0,0,0.510869565217391
3074,132.018031250001,55.534528125,3116.61838560885,0,0,0.510869565217391
3075,130.101031929349,55.5619138295807,3117.63224975511,0,0,0.510869565217391
3076,128.144510190219,55.5898641401397,3118.64611390138,0,0,0.510869565217391
3077,126.42770060444,55.6181781708284,3119.65997804764,0,0,0.510869565217391
3078,124.947877411576,55.6468030647106,3120.6738421939,0,0,0.510869565217391
3079,123.79032114148,55.675741971463,3121.68770634016,0,0,0.510869565217391
3080,122.620162459285,55.7049959385179,3122.70157048642,0,0,0.510869565217391
3081,121.440230610562,55.734494234736,3123.71543463268,0,0,0.510869565217391
3082,120.250133361205,55.7642466659699,3124.72929877895,0,0,0.510869565217391
3083,119.046119983279,55.794347000418,3125.74316292521,0,0,0.510869565217391
3084,117.82911822034,55.8247720444915,3126.75702707147,0,0,0.510869565217391
3085,116.60065249141,55.8554836877148,3127.77089121773,0,0,0.510869565217391
3086,115.3602434669,55.8864939133275,3128.78475536399,0,0,0.510869565217391
3087,114.105888066203,55.9178527983449,3129.79861951026,0,0,0.510869565217391
3088,112.835299911661,55.9496175022085,3130.81248365652,0,0,0.510869565217391
3089,111.551218189965,55.9817195452509,3131.82634780278,0,0,0.510869565217391
3090,110.321639766016,56.0141674352567,3132.84021194904,0,0,0.510869565217391
